id,sentence_id,sentence,correct_answer_label,query_id,modified_question,new_response,result
735,36,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Ernst Jandl, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",true,732,"is it truthful that the traditional café hawelka , which opened in 1939 and is known for its original computer architecture , counted legion famed artists and writer among its invitee , include h. c. artmann , andré haler , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , max ernst jandl , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald norbert wiener ?? Return a JSON boolean.",False,false
736,36,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Ernst Jandl, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",true,733,"is it dead on target that the traditional café hawelka , which open up in 1939 and is know for its original architecture , number legion celebrated artist and author among its guests , admit h. c. artmann , andré heller , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , ernst jandl , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald norbert wiener ?? Return a JSON boolean.",False,false
737,36,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Ernst Jandl, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",true,734,"is it true that the traditional café hawelka , which opened in 1939 and is know for its original architecture , count legion famous artist and author among its guests , admit h. c. artmann , andré haler , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , ernst jandl , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald norbert wiener ?? Return a JSON boolean.",True,true
738,36,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Ernst Jandl, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",true,735,"is it truthful that the traditional café hawelka , which open up in 1939 and is know for its original architecture , counted legion famous creative person and writer among its invitee , including h. c. artmann , andré heller , alfred the great hrdlicka , friedensreich hundertwasser , wolfgang hutter , ernst jandl , friederike mayröcker , helmut qualtinger , oskar werner , and oswald wiener ?? Return a JSON boolean.",True,true
739,36,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Ernst Jandl, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",true,736,"is it truthful that the traditional café hawelka , which open in 1939 and is cognize for its original architecture , count numerous celebrated creative person and writer among its guests , including h. c. artmann , andré haler , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , max ernst jandl , friederike mayröcker , helmut qualtinger , oskar werner , and oswald wiener ?? Return a JSON boolean.",True,true
740,36,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Ernst Jandl, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",true,737,"is it true that the traditional café hawelka , which open up in 1939 and is cognize for its original architecture , counted numerous famous artist and author among its guests , admit h. c. artmann , andré haler , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , ernst jandl , friederike mayröcker , helmut qualtinger , oskar werner , and oswald norbert wiener ?? Return a JSON boolean.",True,true
741,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,738,"is it true that the traditional café hawelka , which opened in 1939 and is known for its original architecture , counted numerous famous artists and writers among its guests , including h. c. artmann , andré heller , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and oswald wiener ?? Return a JSON boolean.",True,true
742,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,739,"is it truthful that the traditional café hawelka , which opened in 1939 and is known for its original computer architecture , number numerous famous creative person and writer among its guests , admit h. c. artmann , andré haler , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and oswald frank ?? Return a JSON boolean.",False,false
743,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,740,"is it dead on target that the traditional café hawelka , which open in 1939 and is cognize for its original architecture , counted legion famed artists and author among its guests , including h. c. artmann , andré heller , alfred the great hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald norbert wiener ?? Return a JSON boolean.",False,false
744,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,741,"is it true that the traditional café hawelka , which open up in 1939 and is know for its original computer architecture , count numerous celebrated artist and author among its guest , include h. c. artmann , andré joseph heller , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald wiener ?? Return a JSON boolean.",False,false
745,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,742,"is it true that the traditional café hawelka , which open up in 1939 and is known for its original architecture , number legion famed creative person and author among its invitee , include h. c. artmann , andré joseph heller , alfred the great hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and oswald frank ?? Return a JSON boolean.",True,true
746,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,743,"is it truthful that the traditional café hawelka , which open in 1939 and is know for its original computer architecture , number legion famous artist and writers among its guest , including h. c. artmann , andré heller , alfred the great hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and oswald norbert wiener ?? Return a JSON boolean.",False,false
747,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,744,"is it dead on target that the traditional café hawelka , which opened in 1939 and is cognize for its original architecture , counted numerous celebrated creative person and writers among its guest , admit h. c. artmann , andré haler , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and oswald wiener ?? Return a JSON boolean.",True,true
748,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,745,"is it dead on target that the traditional café hawelka , which open in 1939 and is known for its original computer architecture , count legion celebrated artists and writer among its invitee , including h. c. artmann , andré haler , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald wiener ?? Return a JSON boolean.",False,false
749,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,746,"is it true that the traditional café hawelka , which open in 1939 and is cognize for its original architecture , count numerous famous artists and writers among its guests , include h. c. artmann , andré joseph heller , alfred the great hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald frank ?? Return a JSON boolean.",False,false
750,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,747,"is it truthful that the traditional café hawelka , which opened in 1939 and is know for its original architecture , counted numerous famed artist and writer among its invitee , including h. c. artmann , andré joseph heller , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald norbert wiener ?? Return a JSON boolean.",False,false
751,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,748,"is it true that the traditional café hawelka , which open up in 1939 and is known for its original computer architecture , count legion famed artist and writer among its guest , admit h. c. artmann , andré haler , alfred the great hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald norbert wiener ?? Return a JSON boolean.",False,false
752,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,749,"is it truthful that the traditional café hawelka , which opened in 1939 and is cognize for its original computer architecture , counted legion celebrated artist and author among its guests , include h. c. artmann , andré haler , alfred the great hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and oswald frank ?? Return a JSON boolean.",False,false
753,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,750,"is it dead on target that the traditional café hawelka , which open up in 1939 and is know for its original computer architecture , number numerous famous artists and writers among its invitee , admit h. c. artmann , andré joseph heller , alfred the great hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and oswald wiener ?? Return a JSON boolean.",False,false
754,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,751,"is it true that the traditional café hawelka , which opened in 1939 and is cognize for its original computer architecture , count numerous celebrated creative person and writer among its invitee , include h. c. artmann , andré heller , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald norbert wiener ?? Return a JSON boolean.",False,false
755,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,752,"is it dead on target that the traditional café hawelka , which open up in 1939 and is known for its original architecture , counted numerous famed artist and writers among its guests , include h. c. artmann , andré heller , alfred the great hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald wiener ?? Return a JSON boolean.",False,false
756,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,753,"is it true that the traditional café hawelka , which open up in 1939 and is know for its original computer architecture , counted numerous famous creative person and author among its guest , including h. c. artmann , andré haler , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and oswald frank ?? Return a JSON boolean.",False,false
757,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,754,"is it truthful that the traditional café hawelka , which open up in 1939 and is cognize for its original computer architecture , number numerous celebrated artists and author among its guest , admit h. c. artmann , andré heller , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald wiener ?? Return a JSON boolean.",False,false
758,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,755,"is it truthful that the traditional café hawelka , which opened in 1939 and is know for its original architecture , count legion famous artists and author among its guests , include h. c. artmann , andré heller , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and oswald frank ?? Return a JSON boolean.",True,true
759,37,"Is it true that the traditional Café Hawelka, which opened in 1939 and is known for its original architecture, counted numerous famous artists and writers among its guests, including H. C. Artmann, André Heller, Alfred Hrdlicka, Friedensreich Hundertwasser, Wolfgang Hutter, Franz Kafka, Friederike Mayröcker, Helmut Qualtinger, Oskar Werner, and Oswald Wiener?",false,756,"is it dead on target that the traditional café hawelka , which open in 1939 and is known for its original architecture , counted numerous famed creative person and writer among its guests , admit h. c. artmann , andré haler , alfred hrdlicka , friedensreich hundertwasser , wolfgang hutter , franz franz kafka , friederike mayröcker , helmut qualtinger , oskar werner , and lee harvey oswald frank ?? Return a JSON boolean.",False,false
760,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,757,"are there more than 100 market stalls and gastronomic businesses on the bustling vienna naschmarkt , which is known for its diversity and international flair , offering culinary specialties from various countries and regions around the world ?? Return a JSON boolean.",True,true
761,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,758,"are there more than than 100 market stalls and gastronomic business on the bustling capital of austria naschmarkt , which is known for its diverseness and international genius , offering culinary forte from respective countries and part around the universe ?? Return a JSON boolean.",False,false
762,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,759,"are there more than 100 market place stable and gastronomical concern on the bustling austrian capital naschmarkt , which is know for its multifariousness and international dash , offer culinary strong suit from various nation and regions around the existence ?? Return a JSON boolean.",True,true
763,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,760,"are there more than 100 marketplace horse barn and gastronomic businesses on the bustling vienna naschmarkt , which is cognize for its diversity and external flair , proffer culinary specialties from assorted state and region around the world ?? Return a JSON boolean.",True,true
764,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,761,"are there more than than 100 marketplace stalls and gastronomical businesses on the bustling austrian capital naschmarkt , which is known for its multifariousness and outside flair , offering culinary strong suit from various state and part around the world ?? Return a JSON boolean.",True,true
765,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,762,"are there more than than 100 market place horse barn and gastronomical business on the bustling capital of austria naschmarkt , which is cognize for its diversity and outside genius , offer culinary forte from assorted nation and region around the existence ?? Return a JSON boolean.",True,true
766,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,763,"are there more than than 100 market stable and gastronomic businesses on the bustling vienna naschmarkt , which is know for its diverseness and outside dash , proffer culinary specialties from respective countries and regions around the existence ?? Return a JSON boolean.",True,true
767,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,764,"are there more than 100 marketplace stalls and gastronomic concern on the bustling capital of austria naschmarkt , which is know for its diversity and external genius , proffer culinary forte from various state and regions around the universe ?? Return a JSON boolean.",True,true
768,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,765,"are there more than 100 market stable and gastronomic business on the bustling austrian capital naschmarkt , which is know for its multifariousness and external dash , offering culinary strong suit from assorted countries and region around the world ?? Return a JSON boolean.",True,true
769,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,766,"are there more than than 100 market stalls and gastronomical concern on the bustling vienna naschmarkt , which is cognize for its diverseness and external flair , offer culinary specialties from respective nation and part around the universe ?? Return a JSON boolean.",True,true
770,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,767,"are there more than 100 market place stable and gastronomic businesses on the bustling capital of austria naschmarkt , which is cognize for its diversity and international dash , proffer culinary strong suit from respective state and part around the universe ?? Return a JSON boolean.",True,true
771,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,768,"are there more than 100 market place horse barn and gastronomic concern on the bustling austrian capital naschmarkt , which is known for its diverseness and international flair , offering culinary specialties from assorted countries and regions around the world ?? Return a JSON boolean.",False,false
772,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,769,"are there more than 100 marketplace stable and gastronomic business on the bustling vienna naschmarkt , which is know for its diverseness and international flair , offer culinary forte from various state and part around the existence ?? Return a JSON boolean.",True,true
773,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,770,"are there more than 100 marketplace stable and gastronomic businesses on the bustling austrian capital naschmarkt , which is known for its multifariousness and outside genius , proffer culinary forte from respective nation and region around the universe ?? Return a JSON boolean.",True,true
774,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,771,"are there more than than 100 market horse barn and gastronomical business on the bustling vienna naschmarkt , which is cognize for its multifariousness and outside genius , offering culinary specialties from various countries and regions around the world ?? Return a JSON boolean.",True,true
775,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,772,"are there more than 100 market place horse barn and gastronomical concern on the bustling vienna naschmarkt , which is known for its diversity and external dash , offer culinary strong suit from respective countries and region around the existence ?? Return a JSON boolean.",False,false
776,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,773,"are there more than 100 market horse barn and gastronomical business on the bustling capital of austria naschmarkt , which is know for its diversity and international genius , proffer culinary strong suit from assorted nation and part around the world ?? Return a JSON boolean.",True,true
777,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,774,"are there more than than 100 market place stalls and gastronomical concern on the bustling capital of austria naschmarkt , which is know for its multifariousness and international dash , offering culinary specialties from assorted nation and region around the existence ?? Return a JSON boolean.",True,true
778,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,775,"are there more than 100 marketplace horse barn and gastronomical concern on the bustling austrian capital naschmarkt , which is cognize for its diverseness and outside dash , offering culinary strong suit from assorted countries and region around the universe ?? Return a JSON boolean.",False,false
779,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,776,"are there more than than 100 market horse barn and gastronomic businesses on the bustling austrian capital naschmarkt , which is know for its diversity and external dash , offer culinary forte from various state and region around the world ?? Return a JSON boolean.",False,false
780,38,"Are there more than 100 market stalls and gastronomic businesses on the bustling Vienna Naschmarkt, which is known for its diversity and international flair, offering culinary specialties from various countries and regions around the world?",true,777,"are there more than than 100 market horse barn and gastronomical businesses on the bustling capital of austria naschmarkt , which is known for its diversity and external flair , offering culinary specialties from respective countries and region around the world ?? Return a JSON boolean.",False,false
781,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,778,"did the world - renowned composer ludwig van beethoven premiere his famous 9th symphony , which includes the well - known ' ode to joy , ' in the austrian city of salzburg and celebrate great success there ?? Return a JSON boolean.",False,false
782,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,779,"did the universe - renowned composer ludwig avant-garde ludwig van beethoven premier his famed ninth symphonic music , which include the well - know ' ode to joy , ' in the austrian metropolis of salzburg and keep bang-up success there ?? Return a JSON boolean.",False,false
783,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,780,"did the existence - renowned composer ludwig vanguard van beethoven premiere his celebrated 9th symphony orchestra , which includes the well - known ' ode to joyousness , ' in the austrian urban center of salzburg and observe great winner there ?? Return a JSON boolean.",False,false
784,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,781,"did the world - renowned composer ludwig van beethoven premiere his famous ninth symphony , which admit the well - known ' ode to joyfulness , ' in the austrian city of salzburg and celebrate outstanding achiever there ?? Return a JSON boolean.",False,false
785,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,782,"did the existence - renowned composer ludwig van ludwig van beethoven premier his famous 9th symphony , which includes the well - cognize ' ode to joyfulness , ' in the austrian city of salzburg and keep great success there ?? Return a JSON boolean.",False,false
786,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,783,"did the world - renowned composer ludwig vanguard beethoven premier his famed 9th symphony orchestra , which admit the well - cognize ' ode to joy , ' in the austrian urban center of salzburg and observe bang-up achiever there ?? Return a JSON boolean.",False,false
787,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,784,"did the universe - renowned composer ludwig avant-garde van beethoven premiere his celebrated 9th symphony orchestra , which include the well - know ' ode to joyousness , ' in the austrian city of salzburg and celebrate outstanding achiever there ?? Return a JSON boolean.",False,false
788,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,785,"did the existence - renowned composer ludwig vanguard beethoven premiere his celebrated ninth symphonic music , which include the well - cognize ' ode to joyfulness , ' in the austrian metropolis of salzburg and celebrate bang-up winner there ?? Return a JSON boolean.",False,false
789,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,786,"did the existence - renowned composer ludwig van van beethoven premiere his famed 9th symphonic music , which admit the well - know ' ode to joyousness , ' in the austrian metropolis of salzburg and observe outstanding success there ?? Return a JSON boolean.",False,false
790,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,787,"did the world - renowned composer ludwig avant-garde van beethoven premier his famed ninth symphony , which includes the well - known ' ode to joy , ' in the austrian metropolis of salzburg and celebrate great winner there ?? Return a JSON boolean.",False,false
791,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,788,"did the universe - renowned composer ludwig vanguard ludwig van beethoven premiere his famous ninth symphonic music , which include the well - known ' ode to joyousness , ' in the austrian urban center of salzburg and keep outstanding winner there ?? Return a JSON boolean.",False,false
792,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,789,"did the universe - renowned composer ludwig avant-garde ludwig van beethoven premier his celebrated ninth symphony , which admit the well - know ' ode to joyfulness , ' in the austrian urban center of salzburg and observe great success there ?? Return a JSON boolean.",False,false
793,39,"Did the world-renowned composer Ludwig van Beethoven premiere his famous 9th Symphony, which includes the well-known 'Ode to Joy,' in the Austrian city of Salzburg and celebrate great success there?",false,790,"did the universe - renowned composer ludwig van beethoven premiere his celebrated 9th symphonic music , which includes the well - know ' ode to joy , ' in the austrian city of salzburg and keep great achiever there ?? Return a JSON boolean.",False,false
